arch,init,train_cond,eval_cond,attacker_type,eval_split,best_epoch,best_val_auc,macro_auc,bal_acc,top1_acc,male_macro_auc,female_macro_auc,male_n,female_n,male_bal_acc,female_bal_acc,auc_NoFind,auc_Infilt,auc_Atelec,auc_Effus,auc_Nodule,auc_PneuTx,auc_Mass,auc_Consol,auc_PlThck,auc_CardMeg,auc_Emphy,male_auc_NoFind,male_auc_Infilt,male_auc_Atelec,male_auc_Effus,male_auc_Nodule,male_auc_PneuTx,male_auc_Mass,male_auc_Consol,male_auc_PlThck,male_auc_CardMeg,male_auc_Emphy,female_auc_NoFind,female_auc_Infilt,female_auc_Atelec,female_auc_Effus,female_auc_Nodule,female_auc_PneuTx,female_auc_Mass,female_auc_Consol,female_auc_PlThck,female_auc_CardMeg,female_auc_Emphy
resnet18,scratch,gs10,raw,blind,test,,,0.5287318848853221,0.08833955093861895,0.06595035198221563,0.5180722033857914,0.5274749886292215,1434,1265,0.09226015522744495,0.08333653452290207,0.47994358582593877,0.5218606063673634,0.4113860386679968,0.5992935859601101,0.5669661691061624,0.5425510628761685,0.5451014126533958,0.436373339658444,0.6329035286321718,0.489866576050369,0.5898048279404211,0.4403078821395653,0.5266096866096865,0.4357468864511118,0.6172698190843972,0.557325016559947,0.43025588445078455,0.5581622325043377,0.4235341172706183,0.613911377142365,0.47375598352443504,0.6219153515064563,0.5173836377549322,0.5163699421965318,0.3846214693390773,0.5792961373390558,0.5733915588275641,0.6082561407160699,0.5171003033924795,0.446608093266875,0.6506216960762415,0.4808661722650381,0.5277097237475712
densenet121,scratch,gs10,gs10,adaptive,val,43,0.7362979206573026,0.7362979206573026,0.3016547572279189,0.3075780089153046,0.7431072673916232,0.7209293595540596,758,588,0.3084146450257999,0.2836171773416058,0.695648726335613,0.709364155950194,0.7367378471534408,0.8056119446896146,0.6604416038618788,0.7483567046450482,0.7656298240197591,0.6381965552178318,0.7111426441921798,0.93100496490327,0.6971421562614988,0.7003848825095497,0.739728120978121,0.7242923485183547,0.7952038020416575,0.6936773255813954,0.7554736371760501,0.781543427230047,0.6446696696696697,0.6989132582493579,0.917980243799916,0.7223132255537354,0.6898460876888068,0.6669608944524688,0.7474431818181819,0.8179793332603059,0.5970293209876544,0.698984468339307,0.7552028031429178,0.6302083333333334,0.7278697622791601,0.942014742014742,0.6566840277777778
densenet121,scratch,gs10,gs10,adaptive,test,43,0.7362979206573026,0.7379353184581207,0.27315954458824826,0.28973693960726193,0.7362224554127367,0.7325869588006796,1434,1265,0.2582612866636586,0.2789534110369485,0.6845997140114788,0.6907013969732246,0.7624614032587526,0.8334580784967851,0.6745825483471007,0.7701770393136125,0.7444902933283153,0.6141277277039848,0.6748992213816335,0.8988581064185832,0.7689329738058551,0.6872156810275621,0.6979520697167756,0.7608594510002962,0.8275427889799928,0.6767608743652019,0.763618937232525,0.7426547137073453,0.6377969762419007,0.6437214710188616,0.9039574752309919,0.7563665710186513,0.6819833982100676,0.6812745664739883,0.7574264052669366,0.843098712446352,0.6685109820598412,0.7498178601165696,0.7411165762618369,0.5499281912646785,0.7159742387015113,0.8929887063157385,0.7763369096899552
densenet121,scratch,gs10,raw,blind,test,,,0.6883865585515128,0.20663689863695991,0.1911819192293442,0.6931418614393196,0.6777093875548892,1434,1265,0.20028512937534845,0.20518826036372664,0.6237106031223678,0.6651509591537177,0.7294273431190919,0.7904156508846215,0.6463874531021045,0.714336022538097,0.6757729718589408,0.60479720113852,0.6009822463968192,0.8096705114477878,0.7116011813045711,0.6241489013766243,0.6794212613820456,0.7259500217246696,0.7993541740717758,0.6368182821814969,0.6946549572039943,0.6694115095430886,0.6331333493320535,0.6137283610369477,0.853445396860737,0.6944942611190816,0.6206125029111355,0.6466242774566473,0.734864249814416,0.7876480686695279,0.6566372490740319,0.6874089300582847,0.6714282430817321,0.5690208667736758,0.5750874841783933,0.7712059522078426,0.734265438878094
resnet18,pretrained,gs0,gs0,adaptive,val,63,0.7366442258142313,0.7366442258142313,0.31164057402187234,0.32317979197622587,0.7262698546276781,0.7430359580541441,758,588,0.3031340454423944,0.3021672710027939,0.6759877093864605,0.6855480710349051,0.7585476011251535,0.7937922918505443,0.6587791241810749,0.8319091440257085,0.7595805032417413,0.5806484295845997,0.711515307877537,0.9256449764924342,0.7211333251563842,0.6582359069336728,0.708445945945946,0.7555976337903583,0.7675856550520114,0.6772390642303432,0.8020554066130474,0.7902582159624414,0.5677177177177177,0.6405453467694132,0.9077343421605718,0.7135531657289367,0.6863521528014191,0.6523431230942064,0.7493055555555554,0.8227626246029138,0.6281635802469135,0.8099163679808841,0.7318432788277766,0.5953414351851851,0.8249005642401258,0.9393939393939394,0.7330729166666667
resnet18,pretrained,gs0,gs0,adaptive,test,63,0.7366442258142313,0.7281757145061225,0.26013519473372304,0.30307521304186735,0.7260902572808531,0.7213016383257936,1434,1265,0.2582102408134157,0.24789039965148837,0.6829915182856359,0.6810130586627524,0.7562336706094723,0.823760033075289,0.6867872727565496,0.7667234921244719,0.7059570693154478,0.656795540796964,0.6276333591032084,0.8559104693881477,0.7661273754494093,0.6988040020218238,0.6941936204681303,0.7619283816466913,0.8201025369150968,0.670600574078163,0.7822307417974322,0.6813042220936958,0.6695944324454044,0.5930367754715357,0.8553517755760881,0.7598457675753227,0.6642670592540839,0.6643381502890173,0.742920423983547,0.8290472103004292,0.7064299541207493,0.7282603039134055,0.7318194355061137,0.6022640871842527,0.669179510088601,0.8499103291163783,0.7458815578271522
resnet18,pretrained,gs0,raw,blind,test,,,0.6938474785588121,0.17233673484264259,0.2686180066691367,0.6975103210060412,0.6853087158485736,1434,1265,0.1681984005618309,0.17104606174363515,0.6389424301189008,0.6405062129878019,0.7402083036435323,0.7853296123633149,0.6661948698130525,0.7049398130362403,0.6896306850002464,0.6540915559772296,0.6084819702910155,0.7868743147676782,0.7171224961479199,0.6654401926679154,0.6515837104072398,0.7457713795741966,0.7665568200302431,0.6801887833958931,0.7611447931526392,0.6677631578947368,0.6385409167266618,0.5896025320816468,0.7709423355226538,0.7350789096126255,0.6076163622450677,0.6276372832369942,0.7264125686052596,0.8081802575107295,0.6518587955553522,0.6704048709408826,0.7112944745793877,0.6580214581397313,0.6249906931725113,0.7971256846493141,0.6548534256990791
densenet121,pretrained,gs0,gs0,adaptive,val,64,0.7627344298215534,0.7627344298215534,0.34716416760234525,0.3387815750371471,0.7724050623427459,0.7420774541536471,758,588,0.37380270441220875,0.31013354339891364,0.7024997522053722,0.7033961012451521,0.7847797234657897,0.8231170932627243,0.680606866656815,0.8438504236050248,0.7968701759802408,0.6515450861195543,0.738562091503268,0.9396704989925329,0.7251809150006133,0.7018318092371802,0.7210263835263835,0.7938826846528085,0.8211488567202541,0.696030592469546,0.8203753351206433,0.8031103286384976,0.7037537537537537,0.729460580912863,0.9457755359394703,0.7600598247988035,0.6951138664420993,0.6786363879527095,0.7545454545454545,0.8249899587395481,0.6542824074074074,0.8262246117084827,0.7917286047993204,0.5698784722222222,0.7548792896124318,0.9311493311493312,0.6814236111111112
densenet121,pretrained,gs0,gs0,adaptive,test,64,0.7627344298215534,0.7580726247746732,0.3181098359805424,0.3282697295294554,0.7585229996026509,0.7473935794754177,1434,1265,0.305377562300232,0.3088088065536742,0.6987649605296664,0.6928240623576454,0.7941998004845375,0.8417892733416021,0.7176255575415037,0.7985497502881291,0.7696832842735342,0.6686788425047439,0.6607384449721133,0.904894562380986,0.791050333846944,0.7104703713614605,0.7018490587118038,0.8031206622755919,0.8385856894131538,0.7195738573636564,0.7950026747503567,0.7551474840948526,0.6925525957923367,0.6400826802170356,0.8992402315484804,0.7881276901004304,0.6844994510430183,0.6821705202312139,0.7764168279118446,0.8463519313304722,0.7136738457786517,0.7755256036636137,0.7816033832858325,0.5979978034975079,0.6892636438090983,0.9091900538025303,0.7646363098758131
densenet121,pretrained,gs0,raw,blind,test,,,0.7127906023962972,0.20714788834819453,0.26046683957021116,0.718600729830083,0.7017575003223648,1434,1265,0.2201634140952243,0.1859710435162797,0.677979863273981,0.6633876600698486,0.7777100850315899,0.8006394080663787,0.6990161505885384,0.7281742220514792,0.7353011017173171,0.633485531309298,0.5923090728367111,0.8356724733761196,0.6970210580380073,0.6866135937918115,0.6795776772247362,0.794376963391048,0.7897511280868009,0.6938231397659529,0.7694588088445078,0.722758820127241,0.6469082473402128,0.5842950650245458,0.8307497495268841,0.7062948350071736,0.6647120471104901,0.6468092485549133,0.7510131064948339,0.8154077253218883,0.7069215175209962,0.7019671107410492,0.7537004688792865,0.5797499366393511,0.6135060680515226,0.8352115748145993,0.6503336994170821
resnet18,scratch,gs0,gs0,adaptive,val,28,0.7354959001365162,0.7354959001365162,0.3029649050693897,0.3098068350668648,0.7424409690886017,0.720110025323974,758,588,0.3102526443855376,0.2773572451830174,0.6975478243631678,0.698356807511737,0.7519809040846241,0.796329802883201,0.6642653071277276,0.740651475314052,0.7990988731089842,0.6345238095238096,0.6937421167297328,0.9426468070535867,0.6713111738010549,0.6958125940502373,0.7261019948519948,0.7531374391862009,0.7771877500545573,0.6854928017718716,0.7590482573726541,0.7956279342723004,0.6652402402402402,0.6816439438846078,0.9311685582177385,0.6963891460722171,0.686638834638333,0.6635237789546888,0.7297979797979798,0.8156059444261876,0.6094521604938272,0.719952210274791,0.8227861541728605,0.5810185185185185,0.708352603829433,0.9527163527163528,0.6313657407407407
resnet18,scratch,gs0,gs0,adaptive,test,28,0.7354959001365162,0.7341551541200624,0.2697814589719499,0.3038162282326788,0.7318074080775196,0.7290447942514109,1434,1265,0.2643540876871561,0.26743852946109026,0.6934913126089597,0.6916453661993216,0.7564379364400742,0.8314372068488659,0.6833067645685393,0.7477830067870406,0.744199070776041,0.6379150853889943,0.6381944060964161,0.8901961287178863,0.7611004108885465,0.7144638450331519,0.7018311826154963,0.7539267820957961,0.8267174330829151,0.6796091852506072,0.7639978601997146,0.7534557547715443,0.6588752899768018,0.599399276548101,0.8799398864521875,0.717664992826399,0.6725222078051702,0.6804277456647398,0.7504411424677204,0.839442060085837,0.689812062737208,0.7295873230641132,0.7275903282155006,0.5344259525217538,0.6886121658848932,0.896418011729921,0.8102137365886627
resnet18,scratch,gs0,raw,blind,test,,,0.6976184133601256,0.19830700765075807,0.25157465728047423,0.6992480134821902,0.6868342499192821,1434,1265,0.20834274979398193,0.18592693564692162,0.656943056943057,0.6627179607227818,0.7268324545152249,0.7863079708595297,0.6780944559844131,0.6905613714944295,0.6827869550217969,0.6208135673624289,0.5866972223756144,0.8410357186363957,0.7410118130457113,0.6915640888413166,0.6600949667616334,0.7427414610513203,0.7915885992445282,0.6769430337822919,0.7261278530670471,0.6881795835743205,0.6541236701063915,0.5455494789423823,0.8311532895469219,0.6836621233859397,0.6173437136108061,0.6657052023121388,0.6967677947744392,0.7808669527896995,0.6777096956117488,0.6551571606994172,0.6673255493242621,0.4820900566021796,0.6526878117787208,0.8459720808492075,0.8135507307594829
densenet121,scratch,gs0,gs0,adaptive,val,34,0.761120109891822,0.761120109891822,0.3387664754741729,0.34175334323922735,0.7681940172684564,0.7426511761195155,758,588,0.33937271372383465,0.33081755698312654,0.713164832986421,0.7120445499081445,0.7756328988550374,0.7916225360400118,0.6523016107580907,0.825317703768624,0.8205754090768757,0.6401975683890577,0.7097093223254214,0.9503246282907301,0.7814301484116276,0.7315661534899873,0.7327984234234235,0.7642774214949137,0.7914696539851118,0.6739341085271318,0.7771447721179625,0.8370305164319249,0.6826576576576576,0.706263584271883,0.9559688944934847,0.7970230040595399,0.6962426761749476,0.6856309848606431,0.7754419191919193,0.7913608646438091,0.6066743827160493,0.8123655913978494,0.7973030367381609,0.5687210648148148,0.7229673480714088,0.9427791427791428,0.7696759259259258
densenet121,scratch,gs0,gs0,adaptive,test,34,0.761120109891822,0.7507113493983666,0.29645028437071247,0.3264171915524268,0.7550376823163002,0.7363144936349181,1434,1265,0.3023028017619146,0.27268656467043423,0.6980803510215274,0.692140760236878,0.781291862619353,0.8396329640876495,0.6898080608022157,0.7733504610065309,0.7856803630873175,0.6577561669829223,0.6519410238003203,0.9156595220845168,0.7724833076527992,0.7246380043409747,0.7055941008882185,0.7940732025239068,0.8313442457030285,0.6946290571870171,0.7463890870185449,0.8076633892423366,0.6828733701303895,0.6293277926104557,0.9216297450740287,0.7672525107604018,0.673778154839139,0.6767774566473989,0.7615518479305854,0.8559656652360516,0.6814669166399927,0.7520946086594504,0.7514824859795899,0.5914927768860353,0.6880537562355744,0.9090446415588193,0.7577511193714623
densenet121,scratch,gs0,raw,blind,test,,,0.7035103893040698,0.22672169213072657,0.23341978510559466,0.7107092891605088,0.6879814027125595,1434,1265,0.2268465051368242,0.21238470648646537,0.6400364341540811,0.6430480336083414,0.7618806707519833,0.7941865189683931,0.6543017245543693,0.6944871302343449,0.6903520208604955,0.6314871916508539,0.6420046661880833,0.8439048785335549,0.742925012840267,0.6861824695983112,0.6560572035081839,0.7726369134819839,0.8003602648368265,0.6519430337822918,0.6879235021398004,0.6934065934065933,0.6577073834093273,0.628423477736629,0.8471139930980742,0.7360473457675754,0.6024303822736801,0.6317658959537573,0.7463522081462282,0.7926351931330471,0.6557531970673862,0.6738264987510407,0.6822423462351753,0.5523358959195742,0.6605800014890923,0.8348480442053221,0.7350257666638507
