arch,init,train_condition,attacker_type,eval_condition,eval_split,k_gallery,k_probe,n_subjects,level,rank1,rank5,top1_sim,margin,p_top1,auc,tar_at_far_1pct,mean_sim_same,mean_sim_diff
densenet121,pretrained,gs20,adaptive,gs20,val,3,1,599,slice_level,0.07345575959933222,0.18030050083472454,0.8791688382128046,0.009624042873191515,0.012075597807478924,0.7916155978694025,0.16110019646365423,0.7632128365908718,0.6639003376742336
densenet121,pretrained,gs20,adaptive,gs20,val,3,1,599,subject_level,0.06844741235392321,0.2020033388981636,0.8875645072710932,0.010050697398305138,0.016637091745679983,0.8179242950827896,0.18363939899833054,0.7943052219628094,0.6898619502860437
densenet121,pretrained,gs20,blind,raw,val,3,1,599,slice_level,0.11352253756260434,0.18864774624373956,0.9658270896177658,0.0041010523081223835,0.004419272911279324,0.6358341382658065,0.05108055009823183,0.8586739954522176,0.8166953483276156
densenet121,pretrained,gs20,blind,raw,val,3,1,599,subject_level,0.09015025041736227,0.1669449081803005,0.9665373070212159,0.0044097062542362885,0.006623049541835195,0.6693328000758081,0.06010016694490818,0.882389817194071,0.8354159947431744
densenet121,pretrained,gs10,adaptive,gs10,val,3,1,599,slice_level,0.09015025041736227,0.2287145242070117,0.8731567124293523,0.010895703392156177,0.014209772089343885,0.8221096145835725,0.1807465618860511,0.7602278059732703,0.6433461597663831
densenet121,pretrained,gs10,adaptive,gs10,val,3,1,599,subject_level,0.10517529215358931,0.2303839732888147,0.882676311148228,0.01240324098399167,0.019756827750655268,0.8453442660416219,0.2287145242070117,0.7925563820813455,0.6691433712725647
densenet121,pretrained,gs10,blind,raw,val,3,1,599,slice_level,0.12186978297161936,0.22036727879799667,0.962426729612239,0.004351074588119685,0.006204782043333369,0.6696890815078176,0.04911591355599214,0.8204602255158434,0.7156294184778887
densenet121,pretrained,gs10,blind,raw,val,3,1,599,subject_level,0.1018363939899833,0.20534223706176963,0.9626016567067829,0.005169030421962324,0.009294169051619325,0.6962956429887319,0.05676126878130217,0.8478031068891038,0.7355307307614508
densenet121,pretrained,gs0,adaptive,gs0,val,3,1,599,slice_level,0.24207011686143573,0.3973288814691152,0.8397904534968789,0.014315885673580265,0.013581149672657151,0.8598729012991528,0.30353634577603145,0.7531030875409281,0.6285961884056188
densenet121,pretrained,gs0,adaptive,gs0,val,3,1,599,subject_level,0.24207011686143573,0.39065108514190316,0.8521984306122107,0.014839212166049047,0.018922438749418482,0.8869403206791507,0.3672787979966611,0.7883675736756078,0.6540434510257089
densenet121,pretrained,gs0,blind,raw,val,3,1,599,slice_level,0.28046744574290483,0.4507512520868113,0.8795459940158863,0.01135080316428947,0.006631399952232813,0.834516577235799,0.2554027504911591,0.8184226192168028,0.7340413741543516
densenet121,pretrained,gs0,blind,raw,val,3,1,599,subject_level,0.24373956594323873,0.4357262103505843,0.8897431818193108,0.010874212186205169,0.009411388348153667,0.8661808495517014,0.34223706176961605,0.84697152089595,0.7561802253226605
densenet121,scratch,raw,adaptive,raw,val,3,1,599,slice_level,0.13856427378964942,0.27712854757929883,0.9421200933360894,0.012839342298014136,0.026508458142164154,0.8229304161159233,0.23084479371316308,0.7905134450066066,0.6190882721595553
densenet121,scratch,raw,adaptive,raw,val,3,1,599,subject_level,0.1352253756260434,0.25041736227045075,0.9366487013875742,0.014694841158807974,0.03642101414992983,0.8535277605134879,0.2654424040066778,0.8219558114997533,0.642450825167966
densenet121,scratch,gs50,adaptive,gs50,val,3,1,599,slice_level,0.0667779632721202,0.13689482470784642,0.964153912509224,0.008784208950494884,0.021985872681307077,0.7832804100481812,0.13457760314341846,0.781176614240251,0.6153848012719608
densenet121,scratch,gs50,adaptive,gs50,val,3,1,599,subject_level,0.07011686143572621,0.15358931552587646,0.9596997933316112,0.010816663055865712,0.03278656703931511,0.8179480408360067,0.17028380634390652,0.8148521555087005,0.6398402000826866
densenet121,scratch,gs50,blind,raw,val,3,1,599,slice_level,0.09515859766277128,0.17529215358931552,0.9676493016228652,0.008089886682857456,0.01797094648215727,0.743365727423899,0.15422396856581533,0.786325056479113,0.6565810845657959
densenet121,scratch,gs50,blind,raw,val,3,1,599,subject_level,0.07846410684474124,0.17863105175292154,0.9635056855284511,0.009490262188378082,0.025718124916089796,0.7714650767417036,0.17696160267111852,0.8155908187562118,0.6787944046161907
densenet121,scratch,gs40,adaptive,gs40,val,3,1,599,slice_level,0.08514190317195326,0.19699499165275458,0.9400283614661737,0.012554256366767947,0.03243089567104942,0.7805223547103719,0.1719056974459725,0.7353784311672559,0.5653648894431943
densenet121,scratch,gs40,adaptive,gs40,val,3,1,599,subject_level,0.09682804674457429,0.20701168614357263,0.9331951231908718,0.014308284140986473,0.04462639900400165,0.8180659669287431,0.21702838063439064,0.7786886890065889,0.5968082170247634
densenet121,scratch,gs40,blind,raw,val,3,1,599,slice_level,0.09015025041736227,0.17696160267111852,0.9550047864101964,0.010208764338931177,0.021431916473411607,0.7351650343893391,0.11886051080550099,0.7631250002178087,0.6335709531771918
densenet121,scratch,gs40,blind,raw,val,3,1,599,subject_level,0.08013355592654424,0.18864774624373956,0.9506235558520971,0.010726319828097132,0.02969827607603672,0.7585756254859937,0.13856427378964942,0.7926956210192138,0.6573861637845859
densenet121,scratch,gs30,adaptive,gs30,val,3,1,599,slice_level,0.08681135225375626,0.2036727879799666,0.9505224142329323,0.011130149456017802,0.02959940183864213,0.7999051833278121,0.18271119842829076,0.7601802595003649,0.5733835137829508
densenet121,scratch,gs30,adaptive,gs30,val,3,1,599,subject_level,0.08180300500834725,0.1986644407345576,0.9451634616207002,0.01385411754474417,0.04330999822276512,0.83403296534848,0.22203672787979967,0.7976719496743707,0.5995290935045491
densenet121,scratch,gs30,blind,raw,val,3,1,599,slice_level,0.09181969949916527,0.18864774624373956,0.9692752918536357,0.007334754244114999,0.014418766019128898,0.7510362596796888,0.14243614931237722,0.8258040430562201,0.7055442669904342
densenet121,scratch,gs30,blind,raw,val,3,1,599,subject_level,0.08347245409015025,0.17195325542570952,0.9651926582763112,0.008442131923713748,0.020249178493939625,0.7828596687300202,0.17028380634390652,0.8527461767992711,0.725612758711055
densenet121,scratch,gs20,adaptive,gs20,val,3,1,599,slice_level,0.09015025041736227,0.19532554257095158,0.9391076403587609,0.012610162836880438,0.03416281632569079,0.7939216392087663,0.17288801571709234,0.7380978393941122,0.5601764776884813
densenet121,scratch,gs20,adaptive,gs20,val,3,1,599,subject_level,0.08180300500834725,0.23205342237061768,0.9329408036050494,0.014951047097303235,0.04859134159012012,0.82983082265657,0.2036727879799666,0.7768122995636101,0.5863166894831622
densenet121,scratch,gs20,blind,raw,val,3,1,599,slice_level,0.08848080133555926,0.18530884808013356,0.9577913934081942,0.008868437080033036,0.019259567632151763,0.7514519533210229,0.11787819253438114,0.7857654697475827,0.6492533929139773
densenet121,scratch,gs20,blind,raw,val,3,1,599,subject_level,0.09015025041736227,0.19532554257095158,0.9539968660956432,0.010531784994574342,0.027588578281560305,0.777486389391334,0.15191986644407346,0.8149973293875215,0.6712570386727486
densenet121,scratch,gs10,adaptive,gs10,val,3,1,599,slice_level,0.11185308848080133,0.24040066777963273,0.9384873557170365,0.012766614183161613,0.03332921174760653,0.8035525769865296,0.19548133595284872,0.7452565400709338,0.5644534278378662
densenet121,scratch,gs10,adaptive,gs10,val,3,1,599,subject_level,0.11352253756260434,0.22370617696160267,0.9317540338321998,0.01528670990805395,0.04496324076029613,0.8403159550837371,0.2270450751252087,0.7844863789706477,0.5907808900638694
densenet121,scratch,gs10,blind,raw,val,3,1,599,slice_level,0.11352253756260434,0.21035058430717862,0.954215340502871,0.01043944018512019,0.020735445047553026,0.7697487298739548,0.16699410609037327,0.7908520859561875,0.6569459548438332
densenet121,scratch,gs10,blind,raw,val,3,1,599,subject_level,0.11352253756260434,0.19699499165275458,0.9499672577655773,0.012132009003118602,0.02852911139233582,0.7997613997731332,0.19198664440734559,0.8206923802030306,0.6801291336694822
densenet121,scratch,gs0,adaptive,gs0,val,3,1,599,slice_level,0.1335559265442404,0.2704507512520868,0.9469868464143527,0.01140388811569978,0.03089572424115691,0.830024225870885,0.2318271119842829,0.7748612790772863,0.5654199709656192
densenet121,scratch,gs0,adaptive,gs0,val,3,1,599,subject_level,0.1352253756260434,0.28213689482470783,0.9419832405741505,0.013868552117992521,0.04433752526412524,0.8601021373964954,0.2637729549248748,0.8082466852386329,0.5868086278986852
densenet121,scratch,gs0,blind,raw,val,3,1,599,slice_level,0.1335559265442404,0.27378964941569284,0.9534931932148432,0.009325531368860617,0.02177353912127983,0.7842373380978777,0.1925343811394892,0.7905203267375707,0.634123981520036
densenet121,scratch,gs0,blind,raw,val,3,1,599,subject_level,0.12687813021702837,0.25041736227045075,0.9481800556779902,0.01104071602001413,0.03097004683778461,0.8193481623518329,0.2270450751252087,0.8230653562410447,0.6556307496424012
resnet18,pretrained,raw,adaptive,raw,test,3,1,1060,slice_level,0.23679245283018868,0.3650943396226415,0.8662948760221589,0.010853725615537392,0.0037920671673315875,0.8447930319177859,0.30028818443804034,0.8050925565384307,0.7229882315758546
resnet18,pretrained,raw,adaptive,raw,test,3,1,1060,subject_level,0.22452830188679246,0.3292452830188679,0.8799869248327219,0.0100349486436484,0.005432993326037419,0.8581578132787469,0.3641509433962264,0.8301329592488846,0.7436939732207443
resnet18,pretrained,gs50,adaptive,gs50,test,3,1,1060,slice_level,0.01509433962264151,0.05471698113207547,0.9395894844576997,0.0044377776249399726,0.0034857359589604694,0.7409331344135719,0.08069164265129683,0.8478498198113456,0.7803585550063905
resnet18,pretrained,gs50,adaptive,gs50,test,3,1,1060,subject_level,0.02358490566037736,0.07169811320754717,0.9454549967118029,0.004683660842337698,0.005080410564441304,0.7669218049127804,0.08584905660377358,0.8686564930767383,0.7978101793337543
resnet18,pretrained,gs50,blind,raw,test,3,1,1060,slice_level,0.1339622641509434,0.24245283018867925,0.9840101468113234,0.0016876091934599966,0.0009246229411559707,0.7362910948289925,0.1792507204610951,0.9646539948172116,0.9496796316389206
resnet18,pretrained,gs50,blind,raw,test,3,1,1060,subject_level,0.12547169811320755,0.219811320754717,0.9846913080732778,0.001567164625761644,0.0014359116747553618,0.760911982022072,0.2018867924528302,0.9695700241709655,0.9541441444215909
resnet18,pretrained,gs40,adaptive,gs40,test,3,1,1060,slice_level,0.022641509433962263,0.07830188679245283,0.9360589634135085,0.004401482613581531,0.0033536537581140983,0.7553059091403403,0.11239193083573487,0.8516229541226148,0.7859999041838466
resnet18,pretrained,gs40,adaptive,gs40,test,3,1,1060,subject_level,0.027358490566037737,0.07924528301886792,0.9429928989905232,0.005028608722506829,0.004915723071064589,0.7794764079743681,0.10660377358490566,0.871164322180568,0.8026155682390591
resnet18,pretrained,gs40,blind,raw,test,3,1,1060,slice_level,0.15,0.2481132075471698,0.9794302730065472,0.0021140387035765737,0.0010283780160671944,0.7547631912348431,0.20057636887608069,0.9566014912011644,0.9370606200037137
resnet18,pretrained,gs40,blind,raw,test,3,1,1060,subject_level,0.14150943396226415,0.23018867924528302,0.9806552743574358,0.0019539713859558104,0.0015876312871938045,0.7749002260590958,0.22547169811320755,0.9624523501351194,0.9423924060000564
resnet18,pretrained,gs30,adaptive,gs30,test,3,1,1060,slice_level,0.018867924528301886,0.06132075471698113,0.9351819194712729,0.004424177138310559,0.0031638692174862436,0.7580157481920505,0.09740634005763689,0.8543135005046724,0.791739040136759
resnet18,pretrained,gs30,adaptive,gs30,test,3,1,1060,subject_level,0.027358490566037737,0.06981132075471698,0.9421115678436351,0.004798945559645599,0.00461811762882994,0.7776603150587398,0.10471698113207548,0.8731022731313166,0.8080228162078925
resnet18,pretrained,gs30,blind,raw,test,3,1,1060,slice_level,0.17075471698113207,0.27547169811320754,0.9762772740620487,0.0023886928018533957,0.0011117817090499163,0.7535518201837856,0.21440922190201728,0.9503198551169734,0.9272930741349481
resnet18,pretrained,gs30,blind,raw,test,3,1,1060,subject_level,0.14339622641509434,0.25849056603773585,0.9775769366408295,0.002161309797808809,0.0017052327750584568,0.7768954058383767,0.23867924528301887,0.9571774410189323,0.9332882170194725
resnet18,pretrained,gs20,adaptive,gs20,test,3,1,1060,slice_level,0.029245283018867925,0.10377358490566038,0.9190314339579276,0.005934370744903133,0.004201017336300486,0.774597812788864,0.1314121037463977,0.8252786154705785,0.7505330563177759
resnet18,pretrained,gs20,adaptive,gs20,test,3,1,1060,subject_level,0.03962264150943396,0.10754716981132076,0.9266091053215962,0.006110699165542171,0.006028047675609518,0.7921305366678533,0.1481132075471698,0.8464103585706567,0.76851995261379
resnet18,pretrained,gs20,blind,raw,test,3,1,1060,slice_level,0.17830188679245282,0.30283018867924527,0.9571760422216271,0.004014289041735091,0.0015199827142323384,0.7803542031428417,0.24322766570605187,0.9205117122584187,0.8844061956695228
resnet18,pretrained,gs20,blind,raw,test,3,1,1060,subject_level,0.1660377358490566,0.27735849056603773,0.9599243758984332,0.003939356781401724,0.002261875956407133,0.805511788002848,0.2632075471698113,0.9315474068781116,0.8940233453197299
resnet18,pretrained,gs10,adaptive,gs10,test,3,1,1060,slice_level,0.04905660377358491,0.1490566037735849,0.9152459660228693,0.005963607273011837,0.0037154930149521327,0.7883082662715459,0.145821325648415,0.8336011508699797,0.7615049157190436
resnet18,pretrained,gs10,adaptive,gs10,test,3,1,1060,subject_level,0.06037735849056604,0.13773584905660377,0.9239124857592133,0.006011876295197685,0.005365717139551943,0.8033821920612318,0.17358490566037735,0.8538058883738968,0.7792876903509757
resnet18,pretrained,gs10,blind,raw,test,3,1,1060,slice_level,0.1169811320754717,0.21226415094339623,0.9744029566364468,0.0021109079977251447,0.0013940771911534885,0.6276301288673808,0.09394812680115273,0.925978157156139,0.8976358166283595
resnet18,pretrained,gs10,blind,raw,test,3,1,1060,subject_level,0.10943396226415095,0.17358490566037735,0.9756952311632768,0.0021495961918021147,0.002128309453617922,0.6462320603417586,0.1,0.9358284125912865,0.9062838748484288
resnet18,pretrained,gs0,adaptive,gs0,test,3,1,1060,slice_level,0.15943396226415094,0.2830188679245283,0.9009805509504282,0.007611946733492725,0.0034998205267464002,0.8254180495894732,0.24553314121037464,0.835742853835268,0.7593358213800304
resnet18,pretrained,gs0,adaptive,gs0,test,3,1,1060,subject_level,0.1471698113207547,0.2688679245283019,0.9102810176475993,0.0073448497731730625,0.005044005447910782,0.844901660733357,0.2981132075471698,0.8573144843555847,0.7764546446343638
resnet18,pretrained,gs0,blind,raw,test,3,1,1060,slice_level,0.24056603773584906,0.3745283018867924,0.9200541749315442,0.007134065706774873,0.0023954799470166624,0.8108911899842313,0.25302593659942363,0.8708840948016912,0.8105269467602924
resnet18,pretrained,gs0,blind,raw,test,3,1,1060,subject_level,0.21132075471698114,0.34056603773584904,0.9270905821390871,0.006723218706418883,0.00350059150357924,0.8329620505517976,0.3160377358490566,0.8886345209940425,0.8251469926048
resnet18,scratch,raw,adaptive,raw,test,3,1,1060,slice_level,0.09622641509433963,0.19433962264150945,0.971964507226674,0.006563657465970741,0.010590885675354106,0.8081645927355773,0.20345821325648414,0.8243696154709852,0.6378033978591832
resnet18,scratch,raw,adaptive,raw,test,3,1,1060,subject_level,0.09339622641509433,0.19716981132075473,0.969034887316092,0.007623428050077186,0.015495050539051727,0.8360410074759701,0.24528301886792453,0.851579379444977,0.6574975283836981
resnet18,scratch,gs50,adaptive,gs50,test,3,1,1060,slice_level,0.05849056603773585,0.1320754716981132,0.945853818587537,0.00823933094177606,0.009471767232314033,0.775434238214344,0.1440922190201729,0.7969908904273503,0.6731245906383924
resnet18,scratch,gs50,adaptive,gs50,test,3,1,1060,subject_level,0.057547169811320756,0.14056603773584905,0.943725429728346,0.00875394288099037,0.012672679485173298,0.802742516019936,0.17830188679245282,0.8249700146744836,0.6954468315865915
resnet18,scratch,gs50,blind,raw,test,3,1,1060,slice_level,0.11132075471698114,0.2037735849056604,0.9726935993388014,0.005119178711243395,0.0040929611857962915,0.7533986528736882,0.16138328530259366,0.8862582245546391,0.8036274736340878
resnet18,scratch,gs50,blind,raw,test,3,1,1060,subject_level,0.10754716981132076,0.2009433962264151,0.9712249306012999,0.005258050392258842,0.005754431989922557,0.7810682653969384,0.1820754716981132,0.9032296840312346,0.8172157071646654
resnet18,scratch,gs40,adaptive,gs40,test,3,1,1060,slice_level,0.059433962264150944,0.14528301886792452,0.9627812149389735,0.006759468901832149,0.009905299045945044,0.7898260235984994,0.1654178674351585,0.8205940382109596,0.6665427025637396
resnet18,scratch,gs40,adaptive,gs40,test,3,1,1060,subject_level,0.06792452830188679,0.15188679245283018,0.9605682908364062,0.007939191303163205,0.014208802532070791,0.8173626886792453,0.18490566037735848,0.8467778799387644,0.68805514838957
resnet18,scratch,gs40,blind,raw,test,3,1,1060,slice_level,0.06415094339622641,0.14056603773584905,0.9957110693432251,0.0008922906416767048,0.001284380414125615,0.7337244345060084,0.13256484149855907,0.9624210004160658,0.9305069619667418
resnet18,scratch,gs40,blind,raw,test,3,1,1060,subject_level,0.057547169811320756,0.1339622641509434,0.9953722223920642,0.0010852505575935797,0.001983234164291852,0.7617940138839444,0.15660377358490565,0.9689666660326832,0.9363915395251985
resnet18,scratch,gs30,adaptive,gs30,test,3,1,1060,slice_level,0.0669811320754717,0.16226415094339622,0.9687986052823516,0.005866832609446543,0.006188081760170325,0.7976662198901637,0.16023054755043228,0.8595705330200085,0.7404578880520081
resnet18,scratch,gs30,adaptive,gs30,test,3,1,1060,subject_level,0.07075471698113207,0.17452830188679244,0.9670009051291448,0.006038337889707313,0.008712002663996141,0.8272143494126023,0.19056603773584907,0.8808126099829404,0.7570589295156159
resnet18,scratch,gs30,blind,raw,test,3,1,1060,slice_level,0.12547169811320755,0.21509433962264152,0.9728240843089122,0.0056692371953208495,0.005602779684869467,0.8023971140775379,0.19654178674351586,0.8765194037118631,0.7583057999082331
resnet18,scratch,gs30,blind,raw,test,3,1,1060,subject_level,0.12452830188679245,0.21132075471698114,0.9711367098790294,0.0062624519163707515,0.007892397980047566,0.8349892532929869,0.22358490566037736,0.8961762148254323,0.7729765467530714
resnet18,scratch,gs20,adaptive,gs20,test,3,1,1060,slice_level,0.07075471698113207,0.17358490566037735,0.9638948855535039,0.007124300835267553,0.008833904997972807,0.7993284663694198,0.16195965417867436,0.836087108156523,0.689479553941075
resnet18,scratch,gs20,adaptive,gs20,test,3,1,1060,subject_level,0.07830188679245283,0.1820754716981132,0.9616772928327885,0.007881152967237078,0.012453922921053644,0.8288918111427555,0.19716981132075473,0.8619699698292984,0.7099437891721444
resnet18,scratch,gs20,blind,raw,test,3,1,1060,slice_level,0.1018867924528302,0.2037735849056604,0.9782534385064863,0.004526966135456877,0.004033389200790311,0.7972061619814039,0.1786743515850144,0.9007123351955963,0.8016878869496988
resnet18,scratch,gs20,blind,raw,test,3,1,1060,subject_level,0.10849056603773585,0.21132075471698114,0.9767556630215555,0.004813745392943328,0.005873766469435309,0.8259993681025275,0.2179245283018868,0.9165763918802423,0.8149780164565118
resnet18,scratch,gs10,adaptive,gs10,test,3,1,1060,slice_level,0.1,0.19150943396226416,0.9541957118601169,0.00858925738424625,0.011007696915997789,0.8112627385677778,0.20518731988472622,0.815288063754953,0.663309693057582
resnet18,scratch,gs10,adaptive,gs10,test,3,1,1060,subject_level,0.1009433962264151,0.20471698113207548,0.9518212674361355,0.009728078628486058,0.015268329973771887,0.8390835653257387,0.2490566037735849,0.840589482491871,0.6825598581389999
resnet18,scratch,gs10,blind,raw,test,3,1,1060,slice_level,0.07830188679245283,0.15471698113207547,0.9920653115465956,0.0013148998876787582,0.001364388545032784,0.7165557025175358,0.13487031700288185,0.9541733720460611,0.92414845717375
resnet18,scratch,gs10,blind,raw,test,3,1,1060,subject_level,0.07358490566037736,0.14056603773584905,0.9917239629997397,0.0013949225533683345,0.0021075858396284704,0.7378048825204699,0.14433962264150943,0.9598827330008992,0.9286890694557496
resnet18,scratch,gs0,adaptive,gs0,test,3,1,1060,slice_level,0.06509433962264151,0.15660377358490565,0.9650531729999579,0.007587741849557409,0.012506016729979441,0.806370883856234,0.17694524495677233,0.8027797019447305,0.6127672530106216
resnet18,scratch,gs0,adaptive,gs0,test,3,1,1060,subject_level,0.07075471698113207,0.15754716981132075,0.9615907444706503,0.008362940178727204,0.01777462336621335,0.8322294553221787,0.2028301886792453,0.8314797247074684,0.634865912296384
resnet18,scratch,gs0,blind,raw,test,3,1,1060,slice_level,0.07452830188679245,0.1669811320754717,0.9714681498846918,0.00577116496158096,0.007990939605910822,0.7652539407862542,0.15504322766570605,0.8348171456059392,0.7020973222789899
resnet18,scratch,gs0,blind,raw,test,3,1,1060,subject_level,0.0830188679245283,0.1650943396226415,0.9691291862501288,0.006622413025712068,0.011524811668216058,0.7894166625133501,0.1820754716981132,0.8570010274086358,0.7203192670885122
densenet121,pretrained,raw,adaptive,raw,test,3,1,1060,slice_level,0.30754716981132074,0.4349056603773585,0.8315416003173253,0.016382172816204577,0.007625658536013567,0.8666263172203796,0.3642651296829971,0.7525264263324848,0.6326432607827602
densenet121,pretrained,raw,adaptive,raw,test,3,1,1060,subject_level,0.2632075471698113,0.39811320754716983,0.845876492363102,0.015622371941242578,0.010378929007060405,0.887423715735137,0.44622641509433963,0.7853183539408558,0.6572684722897579
densenet121,pretrained,gs50,adaptive,gs50,test,3,1,1060,slice_level,0.03773584905660377,0.0820754716981132,0.9000611142167505,0.007444913151129237,0.0065489250861266455,0.7708385677777173,0.1106628242074928,0.7782923412597832,0.6875132899992871
densenet121,pretrained,gs50,adaptive,gs50,test,3,1,1060,subject_level,0.04150943396226415,0.1,0.9088039993677499,0.008015328252090599,0.009201039144558446,0.7933688225347099,0.12924528301886792,0.8060154766406653,0.71088451375399
densenet121,pretrained,gs50,blind,raw,test,3,1,1060,slice_level,0.15849056603773584,0.2481132075471698,0.9654094246198546,0.003649322604233364,0.0016175205406363843,0.7463017250285466,0.2080691642651297,0.9226483053707596,0.8850388109973579
densenet121,pretrained,gs50,blind,raw,test,3,1,1060,subject_level,0.1330188679245283,0.23113207547169812,0.9670458899916343,0.0033087770893888654,0.00240138190455805,0.7729341304734781,0.22735849056603774,0.9334088657262191,0.894419501976472
densenet121,pretrained,gs40,adaptive,gs40,test,3,1,1060,slice_level,0.040566037735849055,0.11981132075471698,0.8960965951658645,0.008011642154657616,0.00693414136855248,0.7804093116198141,0.13487031700288185,0.774590322641543,0.6775607853488259
densenet121,pretrained,gs40,adaptive,gs40,test,3,1,1060,subject_level,0.045283018867924525,0.11415094339622642,0.904375005218218,0.008275600593045072,0.009532622993431704,0.804280891776433,0.14622641509433962,0.8024693977720333,0.7007130511709542
densenet121,pretrained,gs40,blind,raw,test,3,1,1060,slice_level,0.08679245283018867,0.15471698113207547,0.9871274006816576,0.0015586136646990507,0.0012411945579652586,0.6819475721820455,0.12968299711815562,0.9505259446864169,0.9266460224980453
densenet121,pretrained,gs40,blind,raw,test,3,1,1060,subject_level,0.08113207547169811,0.1330188679245283,0.9871876803771504,0.001576203670141832,0.001904939056290665,0.699743019757921,0.13962264150943396,0.956443520986809,0.9326506983512978
densenet121,pretrained,gs30,adaptive,gs30,test,3,1,1060,slice_level,0.03773584905660377,0.10660377358490566,0.9129822555015672,0.005779477279141264,0.004546546429738332,0.7753244263498451,0.1314121037463977,0.8160225998771293,0.7381814471438246
densenet121,pretrained,gs30,adaptive,gs30,test,3,1,1060,subject_level,0.03773584905660377,0.09528301886792453,0.9216036444565036,0.0062127690832569915,0.006565871068171032,0.7968371555713777,0.1471698113207547,0.8384254829501206,0.7574238474720492
densenet121,pretrained,gs30,blind,raw,test,3,1,1060,slice_level,0.06132075471698113,0.12641509433962264,0.9894910536284717,0.001300259974767577,0.001067924027260885,0.6625452843782286,0.11469740634005764,0.9605610181687545,0.9435169873940494
densenet121,pretrained,gs30,blind,raw,test,3,1,1060,subject_level,0.059433962264150944,0.12075471698113208,0.9893718853874026,0.0013384973665453352,0.0016562005855310005,0.6810834816660734,0.12358490566037736,0.9652131380899898,0.9475964595613614
densenet121,pretrained,gs20,adaptive,gs20,test,3,1,1060,slice_level,0.07735849056603773,0.16792452830188678,0.8832686979815645,0.00856052946369603,0.00769080160655749,0.7891210075580448,0.1867435158501441,0.7631308811026967,0.6618286484724508
densenet121,pretrained,gs20,adaptive,gs20,test,3,1,1060,subject_level,0.05471698113207547,0.15943396226415094,0.8925907406604515,0.009175124764442443,0.010690882173366844,0.8136280580277678,0.2028301886792453,0.7917533678266238,0.6846534093060583
densenet121,pretrained,gs20,blind,raw,test,3,1,1060,slice_level,0.1,0.1669811320754717,0.9655131292792986,0.003279049610191921,0.002612853626268125,0.6323020213691479,0.04610951008645533,0.8578793612268542,0.8162256810786027
densenet121,pretrained,gs20,blind,raw,test,3,1,1060,subject_level,0.07924528301886792,0.13962264150943396,0.9663016057239389,0.003689410945154586,0.0038361581657433285,0.6600514026343896,0.05849056603773585,0.8775970536020566,0.8334867156149643
densenet121,pretrained,gs10,adaptive,gs10,test,3,1,1060,slice_level,0.09433962264150944,0.19528301886792454,0.8763866571322927,0.009948881392209036,0.0086459707455569,0.8168825322168451,0.19423631123919308,0.7598787253459524,0.645910609423833
densenet121,pretrained,gs10,adaptive,gs10,test,3,1,1060,subject_level,0.1018867924528302,0.19905660377358492,0.8850037358279498,0.010570567846298218,0.011715310629685673,0.8357585439658242,0.2349056603773585,0.7887681262110764,0.6689960544232489
densenet121,pretrained,gs10,blind,raw,test,3,1,1060,slice_level,0.10943396226415095,0.17641509433962263,0.9625690394415045,0.004057804649730898,0.003850123001029715,0.6660994317872873,0.04899135446685879,0.821795332139782,0.7190455200669338
densenet121,pretrained,gs10,blind,raw,test,3,1,1060,subject_level,0.0820754716981132,0.14528301886792452,0.9628402652605524,0.004623291346262086,0.005667604554339119,0.6881230749377002,0.052830188679245285,0.8470623659918893,0.7379320537936574
densenet121,pretrained,gs0,adaptive,gs0,test,3,1,1060,slice_level,0.18679245283018867,0.32452830188679244,0.8432785370439854,0.011895660296925958,0.008075989617412594,0.8448497322059704,0.2922190201729107,0.7486924034202477,0.6306486636670131
densenet121,pretrained,gs0,adaptive,gs0,test,3,1,1060,subject_level,0.16981132075471697,0.29150943396226414,0.8568743391981665,0.012564227322362504,0.011241947005520453,0.8650681212175151,0.330188679245283,0.7798950353321039,0.6539460787177086
densenet121,pretrained,gs0,blind,raw,test,3,1,1060,slice_level,0.2490566037735849,0.37735849056603776,0.8820786938352405,0.011272317677173974,0.0039464511928359435,0.8310295171551303,0.2974063400576369,0.8182842708802017,0.7347419005328755
densenet121,pretrained,gs0,blind,raw,test,3,1,1060,subject_level,0.2169811320754717,0.3311320754716981,0.8924347460832236,0.010084974484623603,0.005582750369662876,0.8525425160199359,0.33490566037735847,0.842151822177869,0.7536695686801987
densenet121,scratch,raw,adaptive,raw,test,3,1,1060,slice_level,0.10943396226415095,0.22075471698113208,0.9457078799324216,0.009631855251654138,0.01513620854513544,0.8142802892719264,0.2276657060518732,0.7888642325009667,0.6248887447008407
densenet121,scratch,raw,adaptive,raw,test,3,1,1060,subject_level,0.1169811320754717,0.21037735849056605,0.9426515484755894,0.011228375558583241,0.021000037193386202,0.8401907111071555,0.2641509433962264,0.8170437771756695,0.6454485449032401
densenet121,scratch,gs50,adaptive,gs50,test,3,1,1060,slice_level,0.06132075471698113,0.1471698113207547,0.967667556090175,0.007229528505847139,0.013457762520707581,0.7788800608993529,0.1723342939481268,0.781976252313306,0.6189189138340079
densenet121,scratch,gs50,adaptive,gs50,test,3,1,1060,subject_level,0.059433962264150944,0.1471698113207547,0.9639962541044883,0.008781419947462262,0.019345732674635244,0.8076601005695978,0.19716981132075473,0.810493030638065,0.6390921560903765
