model,init,train_condition,eval_condition,attacker_type,fold_id,subject_auc,subject_acc,subject_bacc,sensitivity,specificity,msp_correct_mean,msp_wrong_mean,nll_correct_mean,nll_wrong_mean,nllpct_correct_mean,nllpct_wrong_mean,n_train_subjects,n_val_subjects,n_train_slices,n_val_slices,lr,weight_decay,patience,num_epochs_max,epochs_trained,best_val_auc,best_val_loss,seed,timestamp,ckpt_path
resnet18,pretrained,gs10,gs10,adaptive,3,0.9320214669051878,0.8571428571428571,0.7996422182468694,0.6923076923076923,0.9069767441860465,0.8355815791865848,0.612480980595724,0.19295111802977036,0.9720967037361689,83.55815791865848,38.7519019404276,222,56,12000,7347,5e-05,0.0001,7,50,6,0.9320214669051878,0.4428486299925837,1337,2026-01-17 11:46:50,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs10/fold_3.pt
resnet18,pretrained,gs10,raw,blind,3,0.7853309481216458,0.25,0.5116279069767442,1.0,0.023255813953488372,0.8071003440859084,0.7406943582515273,0.2219075228833077,1.3978841496365697,80.71003440859086,25.930564174847273,222,56,12000,7347,5e-05,0.0001,7,50,,,,1337,2026-01-17 11:46:54,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs10/fold_3.pt
densenet121,pretrained,gs10,gs10,adaptive,3,0.9499105545617174,0.875,0.8917710196779964,0.9230769230769231,0.8604651162790697,0.827950563583734,0.6125681702378056,0.20407272434725973,0.9654898391782035,82.79505635837339,38.74318297621944,222,56,12000,7347,5e-05,0.0001,7,50,6,0.9499105545617174,0.4302670482931466,1337,2026-01-17 11:56:14,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs10/fold_3.pt
densenet121,pretrained,gs10,raw,blind,3,0.7245080500894454,0.7678571428571429,0.5,0.0,1.0,0.9856623259396582,0.9791360870433637,0.014479673107077084,3.9946725027275276,98.56623259396582,2.086391295663623,222,56,12000,7347,5e-05,0.0001,7,50,,,,1337,2026-01-17 11:56:26,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs10/fold_3.pt
resnet18,pretrained,gs20,gs20,adaptive,3,0.9105545617173524,0.8571428571428571,0.7459749552772809,0.5384615384615384,0.9534883720930233,0.8111575203441795,0.659735932677073,0.2246559224110876,1.1137440976970885,81.11575203441795,34.026406732292706,222,56,12000,7347,5e-05,0.0001,7,50,16,0.9105545617173524,0.42582234509032346,1337,2026-01-17 12:09:44,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs20/fold_3.pt
resnet18,pretrained,gs20,raw,blind,3,0.5849731663685152,0.75,0.4883720930232558,0.0,0.9767441860465116,0.7116936531377585,0.6765743061505292,0.3428968151049097,1.15564908496531,71.16936531377583,32.342569384947076,222,56,12000,7347,5e-05,0.0001,7,50,,,,1337,2026-01-17 12:09:48,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs20/fold_3.pt
densenet121,pretrained,gs20,gs20,adaptive,3,0.9069767441860466,0.8035714285714286,0.7915921288014311,0.7692307692307693,0.813953488372093,0.8078894341261855,0.6406066592016649,0.2300553209576552,1.0591591633964585,80.78894341261858,35.939334079833515,222,56,12000,7347,5e-05,0.0001,7,50,5,0.9069767441860466,0.5938617124639708,1337,2026-01-17 12:18:25,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs20/fold_3.pt
densenet121,pretrained,gs20,raw,blind,3,0.7030411449016101,0.23214285714285715,0.5,1.0,0.0,0.8792067581681402,0.8238784996175518,0.12992111996289132,1.8333664215640133,87.92067581681401,17.612150038244813,222,56,12000,7347,5e-05,0.0001,7,50,,,,1337,2026-01-17 12:18:38,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs20/fold_3.pt
resnet18,pretrained,gs30,gs30,adaptive,3,0.9159212880143113,0.7678571428571429,0.7951699463327371,0.8461538461538461,0.7441860465116279,0.8163080365320998,0.6093462218840145,0.21412579005885946,0.9977900047992698,81.63080365320997,39.06537781159853,222,56,12000,7347,5e-05,0.0001,7,50,8,0.9159212880143113,0.58404357679959,1337,2026-01-17 12:30:17,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs30/fold_3.pt
resnet18,pretrained,gs30,raw,blind,3,0.3148479427549195,0.35714285714285715,0.3935599284436494,0.46153846153846156,0.32558139534883723,0.5422112258631857,0.5789792605262948,0.6136852578161485,0.8763623025378794,54.22112258631855,42.10207394737051,222,56,12000,7347,5e-05,0.0001,7,50,,,,1337,2026-01-17 12:30:21,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs30/fold_3.pt
densenet121,pretrained,gs30,gs30,adaptive,3,0.9284436493738819,0.8571428571428571,0.8533094812164579,0.8461538461538461,0.8604651162790697,0.8055947575303826,0.6088316847622814,0.23188315150082084,0.9581780853110162,80.55947575303826,39.11683152377185,222,56,12000,7347,5e-05,0.0001,7,50,17,0.9284436493738819,0.5384832415087469,1337,2026-01-17 12:47:23,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs30/fold_3.pt
densenet121,pretrained,gs30,raw,blind,3,0.40429338103756707,0.2857142857142857,0.3470483005366726,0.46153846153846156,0.23255813953488372,0.6296709756196668,0.6263712665116195,0.470426484450676,1.0118747583315777,62.96709756196667,37.36287334883806,222,56,12000,7347,5e-05,0.0001,7,50,,,,1337,2026-01-17 12:47:36,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs30/fold_3.pt
resnet18,pretrained,gs40,gs40,adaptive,3,0.8962432915921288,0.8214285714285714,0.7227191413237924,0.5384615384615384,0.9069767441860465,0.8186664235564914,0.6416123181110829,0.21545105751851787,1.2126422451402996,81.86664235564915,35.83876818889171,222,56,12000,7347,5e-05,0.0001,7,50,17,0.8962432915921288,0.5164421087708967,1337,2026-01-17 13:01:06,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs40/fold_3.pt
resnet18,pretrained,gs40,raw,blind,3,0.33273703041144903,0.23214285714285715,0.5,1.0,0.0,0.9389255301113264,0.9525281118769798,0.06396237553038966,3.291367316174795,93.89255301113263,4.747188812302005,222,56,12000,7347,5e-05,0.0001,7,50,,,,1337,2026-01-17 13:01:10,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs40/fold_3.pt
densenet121,pretrained,gs40,gs40,adaptive,3,0.9033989266547406,0.8392857142857143,0.7611806797853309,0.6153846153846154,0.9069767441860465,0.7942142049217666,0.6003670047895189,0.24939519832828558,0.9420842528803282,79.42142049217667,39.963299521048114,222,56,12000,7347,5e-05,0.0001,7,50,16,0.9033989266547406,0.5735791890785612,1337,2026-01-17 13:17:29,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs40/fold_3.pt
densenet121,pretrained,gs40,raw,blind,3,0.2182468694096601,0.21428571428571427,0.4347048300536673,0.8461538461538461,0.023255813953488372,0.5906766987736186,0.6683153627806306,0.5324151557800502,1.1424674923298168,59.06766987736186,33.16846372193692,222,56,12000,7347,5e-05,0.0001,7,50,,,,1337,2026-01-17 13:17:42,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs40/fold_3.pt
resnet18,pretrained,gs50,gs50,adaptive,3,0.8747763864042933,0.7321428571428571,0.8255813953488372,1.0,0.6511627906976745,0.7538951487359591,0.7707978285829067,0.2931452922077333,1.5769137706287046,75.38951487359593,22.92021714170934,222,56,12000,7347,5e-05,0.0001,7,50,1,0.8747763864042933,0.7786604155754221,1337,2026-01-17 13:27:51,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs50/fold_3.pt
resnet18,pretrained,gs50,raw,blind,3,0.41502683363148485,0.23214285714285715,0.5,1.0,0.0,0.8739681780535491,0.8785809442050667,0.13505494261064396,2.1530211927824037,87.3968178053549,12.141905579493326,222,56,12000,7347,5e-05,0.0001,7,50,,,,1337,2026-01-17 13:27:56,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs50/fold_3.pt
densenet121,pretrained,gs50,gs50,adaptive,3,0.8819320214669051,0.7678571428571429,0.6610017889087656,0.46153846153846156,0.8604651162790697,0.810858468934472,0.5796209651203803,0.22511379771675064,0.881348689545583,81.0858468934472,42.03790348796197,222,56,12000,7347,5e-05,0.0001,7,50,9,0.8819320214669051,0.5793070356393683,1337,2026-01-17 13:39:20,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs50/fold_3.pt
densenet121,pretrained,gs50,raw,blind,3,0.7477638640429338,0.7678571428571429,0.5,0.0,1.0,0.926807909056796,0.8641006851919703,0.07729097885383045,2.189342531099607,92.6807909056796,13.589931480802989,222,56,12000,7347,5e-05,0.0001,7,50,,,,1337,2026-01-17 13:39:32,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs50/fold_3.pt
resnet18,pretrained,raw,raw,adaptive,4,0.9210526315789473,0.8035714285714286,0.7236842105263157,0.5,0.9473684210526315,0.850080000885997,0.712366489341204,0.17485238063991618,1.4044482704499541,85.00800008859969,28.763351065879604,222,56,12000,6727,5e-05,0.0001,7,50,13,0.9210526315789473,0.4984557988508692,1337,2026-01-17 13:44:52,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/raw/fold_4.pt
densenet121,pretrained,raw,raw,adaptive,4,0.9210526315789475,0.8571428571428571,0.8216374269005848,0.7222222222222222,0.9210526315789473,0.8394717925871177,0.7494730461358783,0.18583883581648306,1.6330940651542738,83.94717925871174,25.05269538641216,222,56,12000,6727,5e-05,0.0001,7,50,11,0.9210526315789475,0.5516386169869945,1337,2026-01-17 13:57:22,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/raw/fold_4.pt
resnet18,pretrained,gs0,gs0,adaptive,4,0.9312865497076024,0.8214285714285714,0.8099415204678362,0.7777777777777778,0.8421052631578947,0.8519070434549613,0.6327028381119992,0.17490465011716988,1.0425475118815923,85.19070434549614,36.72971618880007,222,56,12000,6727,5e-05,0.0001,7,50,2,0.9312865497076024,0.46435439530408607,1337,2026-01-17 14:07:24,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs0/fold_4.pt
resnet18,pretrained,gs0,raw,blind,4,0.6681286549707603,0.6785714285714286,0.5146198830409356,0.05555555555555555,0.9736842105263158,0.7429391538942902,0.6764018345911978,0.3049165155506713,1.2320434622750411,74.29391538942903,32.35981654088022,222,56,12000,6727,5e-05,0.0001,7,50,,,,1337,2026-01-17 14:07:28,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs0/fold_4.pt
densenet121,pretrained,gs0,gs0,adaptive,4,0.9283625730994152,0.7678571428571429,0.6827485380116959,0.4444444444444444,0.9210526315789473,0.8591138850191897,0.6560357707900029,0.1589637006364821,1.1372840460263223,85.91138850191898,34.39642292099972,222,56,12000,6727,5e-05,0.0001,7,50,17,0.9283625730994152,0.493087075510115,1337,2026-01-17 14:24:04,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs0/fold_4.pt
densenet121,pretrained,gs0,raw,blind,4,0.5891812865497076,0.6964285714285714,0.5277777777777778,0.05555555555555555,1.0,0.6943813281055199,0.6815259167470938,0.36879016339103116,1.164488159168855,69.43813281055198,31.847408325290615,222,56,12000,6727,5e-05,0.0001,7,50,,,,1337,2026-01-17 14:24:15,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs0/fold_4.pt
resnet18,pretrained,gs10,gs10,adaptive,4,0.9415204678362573,0.8571428571428571,0.8216374269005848,0.7222222222222222,0.9210526315789473,0.8225350468039787,0.6443827117922195,0.2078666626371349,1.098965251232248,82.25350468039785,35.56172882077805,222,56,12000,6727,5e-05,0.0001,7,50,8,0.9415204678362573,0.4461137556804801,1337,2026-01-17 14:35:30,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs10/fold_4.pt
resnet18,pretrained,gs10,raw,blind,4,0.6710526315789473,0.6785714285714286,0.5,0.0,1.0,0.8047007547815852,0.7696244684353988,0.22025612860670743,1.518304352929447,80.47007547815852,23.03755315646013,222,56,12000,6727,5e-05,0.0001,7,50,,,,1337,2026-01-17 14:35:34,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs10/fold_4.pt
densenet121,pretrained,gs10,gs10,adaptive,4,0.9327485380116959,0.8214285714285714,0.7660818713450293,0.6111111111111112,0.9210526315789473,0.8379175244611584,0.6354988724705563,0.1905944778575122,1.0382340830709098,83.79175244611584,36.45011275294438,222,56,12000,6727,5e-05,0.0001,7,50,4,0.9327485380116959,0.4728015270435585,1337,2026-01-17 14:43:17,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs10/fold_4.pt
densenet121,pretrained,gs10,raw,blind,4,0.6418128654970761,0.32142857142857145,0.5,1.0,0.0,0.8343271281093965,0.8119080837670531,0.18184244633740007,1.7038867991492146,83.43271281093966,18.809191623294694,222,56,12000,6727,5e-05,0.0001,7,50,,,,1337,2026-01-17 14:43:28,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs10/fold_4.pt
resnet18,pretrained,gs20,gs20,adaptive,4,0.9327485380116959,0.875,0.8347953216374269,0.7222222222222222,0.9473684210526315,0.8243544039067704,0.7005070687279523,0.20922518813834315,1.275164109966253,82.43544039067703,29.949293127204772,222,56,12000,6727,5e-05,0.0001,7,50,7,0.9327485380116959,0.466828225075074,1337,2026-01-17 14:54:30,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs20/fold_4.pt
resnet18,pretrained,gs20,raw,blind,4,0.4590643274853801,0.32142857142857145,0.5,1.0,0.0,0.6970160212122982,0.708101474421218,0.3640856113868156,1.2538606014346807,69.7016021212298,29.189852557878208,222,56,12000,6727,5e-05,0.0001,7,50,,,,1337,2026-01-17 14:54:34,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs20/fold_4.pt
densenet121,pretrained,gs20,gs20,adaptive,4,0.9546783625730995,0.8214285714285714,0.8391812865497076,0.8888888888888888,0.7894736842105263,0.7638110397780877,0.5998501426259917,0.28251396853930283,0.9295413974244535,76.38110397780873,40.01498573740083,222,56,12000,6727,5e-05,0.0001,7,50,1,0.9546783625730995,0.4511775290066341,1337,2026-01-17 15:00:14,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs20/fold_4.pt
densenet121,pretrained,gs20,raw,blind,4,0.4108187134502924,0.32142857142857145,0.5,1.0,0.0,0.9801032361146087,0.9816438147727554,0.020133175434713522,4.160823519132724,98.01032361146085,1.835618522724461,222,56,12000,6727,5e-05,0.0001,7,50,,,,1337,2026-01-17 15:00:25,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs20/fold_4.pt
resnet18,pretrained,gs30,gs30,adaptive,4,0.9312865497076024,0.8392857142857143,0.8377192982456141,0.8333333333333334,0.8421052631578947,0.8076571118874859,0.6440937694460054,0.22758964298846587,1.10355215209276,80.76571118874861,35.59062305539946,222,56,12000,6727,5e-05,0.0001,7,50,2,0.9312865497076024,0.5198498025255384,1337,2026-01-17 15:10:27,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs30/fold_4.pt
resnet18,pretrained,gs30,raw,blind,4,0.6637426900584795,0.32142857142857145,0.5,1.0,0.0,0.957737958541623,0.9394512227027513,0.0434666018546292,2.93055141259157,95.7737958541623,6.054877729724879,222,56,12000,6727,5e-05,0.0001,7,50,,,,1337,2026-01-17 15:10:31,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs30/fold_4.pt
densenet121,pretrained,gs30,gs30,adaptive,4,0.9385964912280702,0.8392857142857143,0.8669590643274854,0.9444444444444444,0.7894736842105263,0.7455560379506466,0.6329260465957162,0.3078348702910338,1.0335734810537451,74.55560379506466,36.707395340428384,222,56,12000,6727,5e-05,0.0001,7,50,1,0.9385964912280702,0.4852665111703693,1337,2026-01-17 15:16:12,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs30/fold_4.pt
densenet121,pretrained,gs30,raw,blind,4,0.46783625730994155,0.6785714285714286,0.5,0.0,1.0,0.9090517743421591,0.9019413564477691,0.09615508210691773,2.469948880157435,90.90517743421591,9.8058643552231,222,56,12000,6727,5e-05,0.0001,7,50,,,,1337,2026-01-17 15:16:24,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs30/fold_4.pt
resnet18,pretrained,gs40,gs40,adaptive,4,0.9312865497076023,0.875,0.8640350877192983,0.8333333333333334,0.8947368421052632,0.7941691853331109,0.6483307795040899,0.246922852621596,1.1087882739741899,79.41691853331109,35.16692204959101,222,56,12000,6727,5e-05,0.0001,7,50,4,0.9312865497076023,0.5288282998327939,1337,2026-01-17 15:26:53,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs40/fold_4.pt
resnet18,pretrained,gs40,raw,blind,4,0.5482456140350878,0.6785714285714286,0.5,0.0,1.0,0.8674468257526133,0.8522315387146185,0.14361824944869958,2.0084027212193747,86.74468257526136,14.776846128538153,222,56,12000,6727,5e-05,0.0001,7,50,,,,1337,2026-01-17 15:26:57,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs40/fold_4.pt
densenet121,pretrained,gs40,gs40,adaptive,4,0.9312865497076024,0.8392857142857143,0.8084795321637427,0.7222222222222222,0.8947368421052632,0.7884791047073436,0.5739824911929987,0.2570251575297842,0.8674945782409278,78.84791047073436,42.60175088070012,222,56,12000,6727,5e-05,0.0001,7,50,3,0.9312865497076024,0.44932251072154855,1337,2026-01-17 15:34:00,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs40/fold_4.pt
densenet121,pretrained,gs40,raw,blind,4,0.32748538011695905,0.6785714285714286,0.5,0.0,1.0,0.9582178583487968,0.970746137737286,0.04345835102581813,3.9866827555235123,95.8217858348797,2.9253862262713914,222,56,12000,6727,5e-05,0.0001,7,50,,,,1337,2026-01-17 15:34:11,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs40/fold_4.pt
resnet18,pretrained,gs50,gs50,adaptive,4,0.9181286549707603,0.8035714285714286,0.7090643274853801,0.4444444444444444,0.9736842105263158,0.827342292210091,0.6763463624486942,0.2067811701215203,1.1767375018685715,82.73422922100909,32.36536375513058,222,56,12000,6727,5e-05,0.0001,7,50,7,0.9181286549707603,0.5978737023641478,1337,2026-01-17 15:45:16,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs50/fold_4.pt
resnet18,pretrained,gs50,raw,blind,4,0.4283625730994152,0.5535714285714286,0.45175438596491224,0.16666666666666666,0.7368421052631579,0.5492009911692645,0.5415191482984892,0.6009069658554654,0.783433763589822,54.92009911692642,45.84808517015108,222,56,12000,6727,5e-05,0.0001,7,50,,,,1337,2026-01-17 15:45:20,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/pretrained/gs50/fold_4.pt
densenet121,pretrained,gs50,gs50,adaptive,4,0.9064327485380117,0.7142857142857143,0.7748538011695907,0.9444444444444444,0.6052631578947368,0.7170298373812505,0.6185868338347533,0.3438548645279733,1.0052549525605161,71.70298373812506,38.14131661652467,222,56,12000,6727,5e-05,0.0001,7,50,1,0.9064327485380117,0.5981270777729323,1337,2026-01-17 15:51:01,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs50/fold_4.pt
densenet121,pretrained,gs50,raw,blind,4,0.5365497076023391,0.6785714285714286,0.5,0.0,1.0,0.9842592482087077,0.9836869933328285,0.015930953251005513,4.244605861361254,98.42592482087075,1.6313006667171441,222,56,12000,6727,5e-05,0.0001,7,50,,,,1337,2026-01-17 15:51:13,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/pretrained/gs50/fold_4.pt
resnet18,scratch,raw,raw,adaptive,0,0.8276422764227642,0.6964285714285714,0.4967479674796748,0.06666666666666667,0.926829268292683,0.8831416938945893,0.7588614577352105,0.13297889545353292,1.5220664285292644,88.31416938945894,24.113854226478946,221,56,12000,7130,8e-05,0.0005,7,50,7,0.8276422764227642,0.6465971009539706,1337,2026-01-17 15:56:33,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/raw/fold_0.pt
densenet121,scratch,raw,raw,adaptive,0,0.7691056910569105,0.7142857142857143,0.551219512195122,0.2,0.9024390243902439,0.8677729710735871,0.7069174510122227,0.15812584458750498,1.4613648406991273,86.7772971073587,29.308254898777733,221,56,12000,7130,8e-05,0.0005,7,50,1,0.7691056910569105,0.5794512762555054,1337,2026-01-17 16:05:58,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/raw/fold_0.pt
resnet18,scratch,gs0,gs0,adaptive,0,0.8178861788617886,0.7857142857142857,0.7691056910569105,0.7333333333333333,0.8048780487804879,0.8056653595362441,0.7327959709500353,0.2264146896897757,1.5919537087441613,80.56653595362442,26.720402904996465,221,56,12000,7130,8e-05,0.0005,7,50,14,0.8178861788617886,0.6651389316788742,1337,2026-01-17 16:13:45,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs0/fold_0.pt
resnet18,scratch,gs0,raw,blind,0,0.640650406504065,0.7321428571428571,0.5,0.0,1.0,0.8773902418690792,0.8766840120784163,0.13080451103344443,2.093060524280597,87.73902418690793,12.331598792158362,221,56,12000,7130,8e-05,0.0005,7,50,,,,1337,2026-01-17 16:13:49,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs0/fold_0.pt
densenet121,scratch,gs0,gs0,adaptive,0,0.8146341463414632,0.7857142857142857,0.6845528455284553,0.4666666666666667,0.9024390243902439,0.8412604950261889,0.7183041248006762,0.1901285687408609,1.5256631013054227,84.1260495026189,28.16958751993239,221,56,12000,7130,8e-05,0.0005,7,50,3,0.8146341463414632,0.5920399153339011,1337,2026-01-17 16:25:33,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs0/fold_0.pt
densenet121,scratch,gs0,raw,blind,0,0.6731707317073171,0.7321428571428571,0.5,0.0,1.0,0.9687429157588503,0.9641042898976541,0.03180975764003518,3.351919753486766,96.87429157588504,3.589571010234589,221,56,12000,7130,8e-05,0.0005,7,50,,,,1337,2026-01-17 16:25:45,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs0/fold_0.pt
resnet18,scratch,gs10,gs10,adaptive,0,0.7934959349593496,0.6071428571428571,0.7105691056910569,0.9333333333333333,0.4878048780487805,0.8135758629715241,0.7937623204058901,0.22172278210794727,2.1545798719729485,81.35758629715238,20.623767959410994,221,56,12000,7130,8e-05,0.0005,7,50,7,0.7934959349593496,1.5400200900289096,1337,2026-01-17 16:31:06,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs10/fold_0.pt
resnet18,scratch,gs10,raw,blind,0,0.7414634146341463,0.7142857142857143,0.4878048780487805,0.0,0.975609756097561,0.7147126326144683,0.6312679229804905,0.3431999698467304,1.0214595492623553,71.47126326144682,36.873207701950946,221,56,12000,7130,8e-05,0.0005,7,50,,,,1337,2026-01-17 16:31:11,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs10/fold_0.pt
densenet121,scratch,gs10,gs10,adaptive,0,0.7918699186991869,0.75,0.7869918699186992,0.8666666666666667,0.7073170731707317,0.8344568435333508,0.8556757073308673,0.1958935188519187,2.759228094637211,83.44568435333504,14.432429266913283,221,56,12000,7130,8e-05,0.0005,7,50,8,0.7918699186991869,1.3205346401414968,1337,2026-01-17 16:48:38,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs10/fold_0.pt
densenet121,scratch,gs10,raw,blind,0,0.7300813008130081,0.7321428571428571,0.5,0.0,1.0,0.9340278916027952,0.9307590542027333,0.06826161046714348,2.6709557575068006,93.4027891602795,6.924094579726671,221,56,12000,7130,8e-05,0.0005,7,50,,,,1337,2026-01-17 16:48:50,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs10/fold_0.pt
resnet18,scratch,gs20,gs20,adaptive,0,0.7934959349593497,0.625,0.7227642276422764,0.9333333333333333,0.5121951219512195,0.7982806074012789,0.7936896903467656,0.23892377818169222,1.8914893236918626,79.8280607401279,20.631030965323433,221,56,12000,7130,8e-05,0.0005,7,50,1,0.7934959349593497,1.0366437317404364,1337,2026-01-17 16:52:05,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs20/fold_0.pt
resnet18,scratch,gs20,raw,blind,0,0.2520325203252033,0.7321428571428571,0.5,0.0,1.0,0.8784883894652047,0.9062766551644305,0.13049028901242304,2.377870765112269,87.84883894652047,9.372334483556957,221,56,12000,7130,8e-05,0.0005,7,50,,,,1337,2026-01-17 16:52:09,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs20/fold_0.pt
densenet121,scratch,gs20,gs20,adaptive,0,0.7934959349593496,0.75,0.7235772357723578,0.6666666666666666,0.7804878048780488,0.8413957457268667,0.7401829969936182,0.18323784867436008,1.7610259519949754,84.13957457268668,25.981700300638163,221,56,12000,7130,8e-05,0.0005,7,50,7,0.7934959349593496,0.8224485628306866,1337,2026-01-17 17:08:26,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs20/fold_0.pt
densenet121,scratch,gs20,raw,blind,0,0.7609756097560976,0.7321428571428571,0.5,0.0,1.0,0.94034361487148,0.9348058191732265,0.061532378421852774,2.7330766773115083,94.03436148714802,6.519418082677334,221,56,12000,7130,8e-05,0.0005,7,50,,,,1337,2026-01-17 17:08:39,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs20/fold_0.pt
resnet18,scratch,gs30,gs30,adaptive,0,0.7593495934959349,0.44642857142857145,0.6008130081300813,0.9333333333333333,0.2682926829268293,0.7974198775904715,0.7776652694725184,0.24781012266843025,1.9091632864724908,79.74198775904715,22.23347305274816,221,56,12000,7130,8e-05,0.0005,7,50,1,0.7593495934959349,1.4280195801319289,1337,2026-01-17 17:11:54,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs30/fold_0.pt
resnet18,scratch,gs30,raw,blind,0,0.7056910569105691,0.26785714285714285,0.5,1.0,0.0,0.9956334566343641,0.9943699141968712,0.004377085217780565,5.242022320738274,99.56334566343642,0.563008580312871,221,56,12000,7130,8e-05,0.0005,7,50,,,,1337,2026-01-17 17:11:58,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs30/fold_0.pt
